id,class
9396318338337504192,mandazi
18345647593362807112,ugali
9022737918913737253,githeri
10138836882759298985,masalachips
4730486283181760149,mandazi
10863768120982649673,sukumawiki
17697178280873638654,kachumbari
9662565942583656496,ugali
16488076901224980493,nyamachoma
10941264867785636672,nyamachoma
14877499534861689192,matoke
3477153109035783111,chapati
11468140884762892659,kachumbari
3738588407340826803,nyamachoma
15970662841356002444,ugali
14411696097890700746,ugali
621955568796434179,sukumawiki
18018463986729477850,masalachips
3729560957135568043,chapati
9132201491420666526,pilau
15926111634043094743,kachumbari
14787247933873702830,mukimo
10046617758390745287,nyamachoma
13506864236374883762,sukumawiki
13245359189291093345,kachumbari
10208028432451014752,ugali
15220128513425002662,nyamachoma
17716505079503822719,sukumawiki
13478375053708685782,matoke
11845997685075421431,pilau
4462194659147342287,githeri
3027490672232577055,nyamachoma
6565201511980194686,masalachips
7046231655758605738,ugali
8538388713272998460,nyamachoma
13244227394491662714,chapati
1478085524187607184,masalachips
12636908719033382704,githeri
10158853411626609832,githeri
9964923172130071794,bhaji
9520611708865414478,masalachips
15845108422893035722,mukimo
3437907580985623791,matoke
17460822637392727509,ugali
17997411695137937388,masalachips
3580662996444409123,chapati
3852762135056686369,masalachips
5151220433362670738,sukumawiki
10660268571800363739,masalachips
4771499868006332027,chapati
118367180669440888,nyamachoma
12286479591390083335,kachumbari
12354795001716182467,nyamachoma
14274298906822704576,githeri
14720827925679900326,chapati
8584136729466767213,bhaji
5873617602430309796,bhaji
2060079860565527973,kukuchoma
13407069973271704876,nyamachoma
2946547199717039356,mandazi
13615043203787961846,kachumbari
1276480192533181825,bhaji
17599071986583367486,nyamachoma
15510622562742327743,kachumbari
2007558855391091796,ugali
5751258770956711456,mandazi
3965298475584925352,masalachips
6275172381432941204,kachumbari
9554833042102850557,githeri
7216513555569021564,chapati
9753368261377614764,mandazi
995320939843112454,kachumbari
10689178200145997154,chapati
5977412185561658488,bhaji
14115672483470442874,pilau
9241038488716730588,kachumbari
8280639273870956868,ugali
12113704526236659512,sukumawiki
16583439587232150319,kachumbari
16084188012212285863,kukuchoma
7666077310294121299,githeri
14293642602020319800,ugali
12218226830596550822,matoke
7491947013699839335,mandazi
7777765755202848516,sukumawiki
13237995794025883980,chapati
594614258216813093,chapati
4330085950489068195,pilau
509834727676931910,chapati
16770384468910288068,kachumbari
10646566187634453523,nyamachoma
2847324340452113474,mandazi
8636216506278768756,kachumbari
15774451711429968910,nyamachoma
7967972487371732065,chapati
1746754446220822430,sukumawiki
16822264431035461123,nyamachoma
6916999170822077741,bhaji
7949409721244528310,sukumawiki
5842904217708753905,bhaji
1706675314512183319,ugali
8985182601294126253,bhaji
1953366840279266987,masalachips
2407764218055487402,kachumbari
4866660708363315345,mandazi
6794752966498027315,mandazi
7405122323030041081,pilau
1532137336317074271,mandazi
7711307655223827866,githeri
9386048950461254445,ugali
4057008311396591144,kachumbari
15196879913986455848,chapati
12711567399998047835,chapati
17176457942653597292,nyamachoma
17664810859557336510,masalachips
476893900020073834,bhaji
13183846847801532301,bhaji
18420858772757601676,pilau
5928215547759003739,chapati
9276388198946851440,bhaji
13040445140967190877,chapati
17903084169830900097,bhaji
12208165289642428753,mukimo
14624849547106421973,bhaji
17947778722318554733,matoke
5478054872206215804,ugali
9509718551727958071,pilau
1124001266745317219,mukimo
16019891462926160254,nyamachoma
18441470989678286612,ugali
13720090055438544026,kachumbari
12900726267808196038,mandazi
13310016358556316013,sukumawiki
2196398653906928979,matoke
15800027884543153953,matoke
9827533115097113931,mandazi
8158016983322052925,ugali
7355183979021311074,githeri
13895238646442143834,nyamachoma
15361821389865873268,kachumbari
812405743958954944,bhaji
18005434556016540015,githeri
15316327673274986999,githeri
12173534426943191876,mukimo
13147892234761138114,githeri
13992255890293023607,mukimo
7885780226033783535,masalachips
4005925271880670033,matoke
8030984462592395529,bhaji
4914225283222460658,nyamachoma
4779648555340066811,nyamachoma
5843408205176183424,chapati
1062441493615881367,mandazi
1907368837421524537,kachumbari
8160676063722645735,mandazi
9377786707763484191,sukumawiki
5522729823329333520,chapati
5031632409330566438,mandazi
14665934412762871995,mandazi
9869641254326009695,bhaji
8187577712073056840,ugali
11598305313106001553,mandazi
12936238957455626893,mukimo
11487532864030613779,bhaji
13943440557856298176,matoke
6790304850297300348,pilau
16520512849085450802,kukuchoma
11661913132728419864,bhaji
9807919527930535388,pilau
13394499154988786347,chapati
14871685351283298025,matoke
17784451854637510431,nyamachoma
9710082164397708303,nyamachoma
16425446292677113756,githeri
7192153897908991133,githeri
17851798094264179951,ugali
14904582313640717827,mukimo
13712769261733665933,matoke
12474782226816337793,nyamachoma
13102353609131329226,nyamachoma
10119828909536842852,mandazi
6624704597530611018,masalachips
8949452682245057130,masalachips
2995115583973608302,bhaji
2100231009968305800,ugali
17706347337532677597,chapati
10610252008656665605,sukumawiki
1370347409150188027,nyamachoma
12532446766301266553,kachumbari
12330585674884899529,kachumbari
14053324153906134557,chapati
13997628741596250726,chapati
12860241446074944801,githeri
3614219408751327428,matoke
9585276721822225535,chapati
14697560581317556529,matoke
4930868040427417844,kachumbari
5022455876845258160,githeri
3157525099671227591,chapati
5723625982564485390,kachumbari
4421017268486927260,sukumawiki
13534178396538083511,sukumawiki
8889389800024261766,mandazi
16239877138350833330,bhaji
17235372346250900099,nyamachoma
1204718725281375996,mandazi
14953417966132227490,ugali
12374188290548632019,kachumbari
3908034796758366142,githeri
9857841299727088433,githeri
7407897178293244007,kukuchoma
11176503057309975229,chapati
1431446354888972751,githeri
12760092677030923147,mandazi
6038318243311970957,ugali
15082008559334912820,bhaji
17350601184357275337,sukumawiki
557697598980260533,matoke
2688480695789868736,chapati
11420296919034246895,sukumawiki
4290924925832830495,bhaji
6458278277272834902,chapati
8714610037659860031,pilau
18441276621312882934,chapati
653272835025173230,ugali
16103970887693521768,sukumawiki
11409448466084276554,kachumbari
5780055510209891460,githeri
2435255649774704655,chapati
2587247884558925523,chapati
7524263505774412892,sukumawiki
8881988279891282675,mandazi
7987174350713013856,mandazi
1000428069031919295,ugali
18421405969998976029,bhaji
5946866975282784002,bhaji
16089977700844632593,matoke
4817342405625360439,matoke
6341641733141319397,pilau
2588545117000364718,bhaji
10420476158455469221,masalachips
13964360815772713850,matoke
14687064799934961172,ugali
13604622257583631033,mandazi
3386988263891725281,kachumbari
15395199963991407217,bhaji
6569238434338929495,kachumbari
14153153180834492730,ugali
2772929511894515545,chapati
11118395025186648630,nyamachoma
3987651711262985508,masalachips
10899738302965814484,kachumbari
11672870880876021994,chapati
3125720827841004778,bhaji
11589613821851494770,chapati
12242604354158635855,ugali
1317788705134832318,nyamachoma
17695885168061205359,githeri
8082350431248579129,matoke
12725976675057365061,nyamachoma
11846773985634382337,chapati
9909542059453331558,masalachips
4959624492503450973,matoke
11666336775819444839,nyamachoma
4882936336883691295,bhaji
17965118135012914031,masalachips
7798277368766520127,sukumawiki
514284122839611811,nyamachoma
14501949406307319237,sukumawiki
5089829656044886312,sukumawiki
170683815941560790,chapati
16218511060657250996,chapati
4082221694165050663,ugali
8368970667935176137,matoke
8366214947271656382,sukumawiki
2864127203693038472,matoke
2976022029825644522,kachumbari
17700314784326702900,bhaji
14413075402999197221,kachumbari
1808758034631008224,pilau
17576842589093546432,mukimo
17050328474535127008,bhaji
5419050062575688684,bhaji
1464237792434094101,bhaji
15404497848981746832,chapati
4988742226379681651,chapati
8151293756504156733,ugali
9795510754980142091,ugali
3512347936425882779,masalachips
14192766804661533675,masalachips
11951663071575860250,ugali
2190901645047262439,chapati
7516412114157537114,bhaji
6091532346745052063,nyamachoma
9760681819035691423,chapati
459122275148527163,sukumawiki
1373449663250773497,sukumawiki
3148008360566223124,kukuchoma
16650682517014422364,bhaji
4116088072528345056,kachumbari
5596164973782454642,nyamachoma
12846831067390738543,ugali
17762517734113837807,nyamachoma
7023710686121497137,nyamachoma
5364540370326136860,nyamachoma
8849025397513741570,githeri
1265873244049248951,mandazi
12122001687003084492,ugali
16516835929179325213,mandazi
13653654555497522957,chapati
12559523894080426876,mandazi
16637380631754916350,sukumawiki
7301146957233457693,githeri
5210885354934662933,chapati
12101674802155638908,bhaji
14815429051518132778,masalachips
18193269968533076965,githeri
5840679919912006555,nyamachoma
17729596852095108501,matoke
14106195513019564192,chapati
4680359568002697131,chapati
5804493114374873065,pilau
16001710752443140398,masalachips
12124888806465030897,mandazi
6303889263200627259,bhaji
7405800950178115379,pilau
4504438658646482574,mandazi
12577791868217784787,ugali
14979603914213576884,bhaji
6866925982364517618,bhaji
5777051876967217823,ugali
1691549543986952386,bhaji
4152333976341050558,kachumbari
7397504556610685429,githeri
10857556990686561556,mandazi
4280240488440076523,pilau
18369672754789020666,mandazi
2997249798124624705,ugali
2241924692254762563,kachumbari
15064654893356520922,ugali
13376604083975168532,nyamachoma
17370905807129631457,pilau
1487060008791763304,kachumbari
8691494269170554254,mandazi
12137056611737360596,matoke
6387422226481756163,mandazi
4913752215412885305,bhaji
17411852959375281529,chapati
8143801270720117092,matoke
3586536929087884501,matoke
8616716424853615101,masalachips
9802207288271992721,mukimo
5582280657322450986,matoke
8303083764765721427,kachumbari
2807511740252926966,ugali
906956921354827279,masalachips
15052480646374408336,chapati
3740756002656140049,matoke
13144600295976431607,matoke
1801457985266067793,matoke
10332941170988584850,githeri
17208624150550429883,mandazi
6921913917871102414,pilau
14678528774901572412,masalachips
3047347171486095357,chapati
12796470685324604742,matoke
3102374492147264259,githeri
11829350907397297405,masalachips
9971936816073987280,masalachips
6246338443813139447,chapati
8267475709422850851,nyamachoma
11970104587059244011,ugali
2142999151422834709,pilau
4618285748886797950,ugali
2275853124229280397,masalachips
13232642515470945342,pilau
9768668693613265230,nyamachoma
478319638904774192,mukimo
3649177443603227966,bhaji
15634460378999609605,masalachips
1561594622471910155,matoke
2656882896192123713,masalachips
10841944581335357327,pilau
10733990064099012990,sukumawiki
2149984980697920259,kukuchoma
36623650395448265,chapati
869563445629088959,mukimo
4144710883610283980,ugali
11954244739371638805,mandazi
13885848312910502779,mandazi
4820233158406076942,masalachips
14785414132325956122,masalachips
12944698751782435023,masalachips
10571432152333201249,ugali
11680671967629489969,kachumbari
9827159919634661840,kachumbari
11682863924688408514,pilau
18099152139245857165,masalachips
17455394165316631007,nyamachoma
1729686157558167038,pilau
32889581474573055,chapati
9051852569227923587,mandazi
8376678067276716451,ugali
5328610130187617421,kachumbari
1274502367162721598,chapati
9756245620787895155,ugali
2706760454930624982,chapati
18068615647345964977,ugali
4881620290130051676,matoke
5401734892212166864,mandazi
14525156691914201799,pilau
9698923819963422117,pilau
11913254464879152377,kachumbari
12981665849645110300,nyamachoma
6124924188985264332,chapati
15953499285397142132,bhaji
15184354366160842977,pilau
14178545800433757735,mukimo
7448893582150284736,nyamachoma
381490474148198010,bhaji
17598787577812102092,githeri
4562172890212976132,chapati
9562810551378392498,nyamachoma
11966456530063792371,ugali
11687035002497963685,mandazi
15186738221319826710,sukumawiki
1971070171952401287,nyamachoma
12962210759107185069,sukumawiki
15898654590941308649,masalachips
3901058997272320319,ugali
11717029141968792057,bhaji
2517427744286244031,bhaji
18236234329903818763,chapati
15674075266399528919,kachumbari
11016395176019138366,masalachips
11274884022576392975,chapati
18079672503269454016,sukumawiki
12614386943483926761,nyamachoma
1006585947644423620,githeri
6994777207383093183,chapati
10316783384789289509,sukumawiki
6540053060784192040,nyamachoma
15769884802508044473,masalachips
10719281087969187814,pilau
10009584902919598424,mandazi
17621822632301566279,masalachips
15394176481883414558,masalachips
15576358275563917514,kachumbari
6452496040943170976,matoke
17121708617827873143,mukimo
17480184613254648022,nyamachoma
16941017837734065819,bhaji
12936547359695383817,matoke
5236209911916870476,pilau
7071893155425038428,masalachips
8468938859847032783,nyamachoma
16839800424670100422,nyamachoma
4057801967840590196,mukimo
16791849191037929917,nyamachoma
18107757887823908708,matoke
14971154290746445942,ugali
18130515337775456559,masalachips
14120754711180403727,ugali
221059859879284760,ugali
1366371980726656029,chapati
11565789472002635451,sukumawiki
8529110179594842872,nyamachoma
17521190265835075407,githeri
12642551146760081478,mandazi
5807190451340083576,pilau
8484840928692814854,nyamachoma
2431672666993270040,githeri
16303389888524426910,nyamachoma
13256653843473335007,kachumbari
5192559588684634877,githeri
16444522460767811284,sukumawiki
6086422372748209207,masalachips
307550946297817338,ugali
10199957281814121608,kukuchoma
627109227420592886,chapati
12206914234481657780,nyamachoma
17283559985038823040,githeri
2582370106352787714,githeri
15390617161793017758,chapati
14214679954795883455,ugali
9977529776176280637,chapati
9363839922797764294,kachumbari
1591201260881321453,chapati
14525152417366117904,mukimo
10601899014279083154,nyamachoma
14334734808871425842,mandazi
3347733400562960556,ugali
5024410026664213450,pilau
14407833955694020216,githeri
16299107618575423489,nyamachoma
3715639839766547957,matoke
2155189077862186043,chapati
14518877551900703280,masalachips
18133154460071666252,ugali
139475583833131899,mandazi
11424043374983287799,nyamachoma
6684777071714540759,ugali
10520240199090899078,kukuchoma
7522162048450226452,githeri
2488149905460181179,mandazi
5820209104942647200,githeri
4612520345060991555,kachumbari
12624262022166321026,chapati
4514746024584534627,sukumawiki
13904695184807637118,nyamachoma
1001816535413137187,bhaji
17333254784403233721,nyamachoma
17509489181051077957,chapati
8615883346624002369,githeri
11567228198828365955,chapati
2168479737856436268,ugali
8548763407981239717,chapati
15017070853579678540,chapati
2934463261220063707,matoke
11450733710039892265,masalachips
4150631221421820470,bhaji
168135895341839170,kachumbari
2592263116711047515,kachumbari
7116923502341044128,sukumawiki
8624578786924179629,ugali
11267115072741622986,mandazi
16431801356664307715,chapati
9269531372656522006,matoke
2887790578563718694,bhaji
16137381128363006063,kachumbari
14510289204150695145,chapati
18068960409192918960,sukumawiki
1104609057452521162,pilau
16162114846539885558,kachumbari
17886516702533468240,bhaji
283709062827914464,mandazi
2891735632402431415,kachumbari
12820454544437367152,nyamachoma
10930466368149369318,pilau
5185879108099612156,masalachips
14207305800705067151,kachumbari
3693282346279324716,ugali
16542226965726969402,kukuchoma
6594434580930996804,pilau
7326087484293197027,matoke
10183919440357424045,nyamachoma
142555210472268520,ugali
7299056873713367334,kachumbari
6581708631012101888,githeri
7913784897912818198,ugali
11596207876651134972,sukumawiki
1658759811006856051,chapati
17603611610665735392,chapati
15064447960481918104,bhaji
6401454348984661406,githeri
377648828679147189,chapati
10000704313205233290,kukuchoma
75622308242568762,matoke
10125624694104023695,bhaji
15951170733726111048,bhaji
9757075260102195587,ugali
8924002844485832069,nyamachoma
5178076893221672095,githeri
4011363855167657057,matoke
16525910908233493883,nyamachoma
3814097917157534538,mandazi
15002507801401564052,nyamachoma
4684910868913786205,mandazi
15151798020719590829,chapati
66851581510449171,bhaji
4029962478747211079,bhaji
16625376876995548283,masalachips
17476961839317936096,kachumbari
12193928515289046150,githeri
8085667222079548138,githeri
9846346533962745557,sukumawiki
11655038938317312541,bhaji
5520943323838386395,masalachips
13489342017098058887,mandazi
6348853373398733983,matoke
15065767604508681875,mukimo
3578338558214359556,kachumbari
10888279118668589533,chapati
13616634346376700997,ugali
10447559050216341918,masalachips
17901354941174773381,mukimo
1941910720195121732,kukuchoma
16186313618532650294,ugali
17571867344788649902,ugali
3009040300822834634,chapati
17092165999312875419,githeri
6449765125028055684,ugali
10262547316808652978,bhaji
6517346985762269655,chapati
47077058928558823,nyamachoma
9915379108860268550,sukumawiki
13502987766840890618,ugali
15975724098795596812,ugali
6411994760350585203,chapati
4566244239439165744,mandazi
4436774928672393353,kachumbari
10043294594003099046,nyamachoma
4756498391088140949,kachumbari
3441412837989276753,ugali
8879783480671186250,kachumbari
8352022383025312863,kachumbari
9044792180179555870,chapati
10488911922348320554,mandazi
8734685240399738053,sukumawiki
1412892129708440908,nyamachoma
2583003866104100650,matoke
5418243800951887091,kachumbari
7385058314932363810,matoke
13429455325551498220,ugali
2161288941599902330,pilau
5505807920679790099,nyamachoma
15558956491607907379,bhaji
10774206147178381205,matoke
14003431979950255177,nyamachoma
11728446754349904658,matoke
13200284413758563946,ugali
12856756299006178188,bhaji
16337006131910494480,mandazi
16606905610651476091,nyamachoma
15029424874665049840,ugali
15018049887616621141,mandazi
9368922724484189400,kachumbari
2725930748398732854,chapati
12452231986926988409,bhaji
11256359908816734404,ugali
9898624702717609082,matoke
12854737654068909383,masalachips
5123665236028576909,nyamachoma
10806254996133212183,chapati
10013553698958399021,bhaji
3555953440381195890,githeri
15418969663600326113,sukumawiki
262699402776798159,kachumbari
13612630159751600760,chapati
16836174859312799113,nyamachoma
5171333841789023215,mandazi
9982074675781874215,sukumawiki
4853058493134278854,masalachips
2721141920890550143,mukimo
12197488137369075033,nyamachoma
892546997789186786,sukumawiki
3525603184819588969,chapati
3766745297964538847,kachumbari
14796671572171986895,nyamachoma
13309134333971245702,kachumbari
7310840735065238357,masalachips
15916441252290666449,chapati
15945640863000913020,matoke
6982472735782775075,bhaji
1735540758275965166,nyamachoma
2014423723790428009,kukuchoma
10222108156063106010,ugali
5525558651672371211,bhaji
12823338555178944159,masalachips
12559621959220893609,nyamachoma
7663024379491586025,kachumbari
5520963330605586512,sukumawiki
10822746388198709761,mukimo
13138415253730041960,nyamachoma
7920197697977803164,githeri
18079281508782548354,masalachips
10885686872703987213,chapati
12055022574131554712,chapati
1835274539045674299,kukuchoma
4374191257768693511,ugali
6358022519272852581,ugali
6346733183489724896,ugali
16263606648957656514,sukumawiki
6028058126526202178,bhaji
14302656041304273437,pilau
1853953489197766957,mandazi
10802070757898176732,sukumawiki
6410364263009308727,mandazi
4366632226533776055,chapati
1229437848397963254,chapati
17837193585281740969,chapati
15125528192862628773,mandazi
14863329291144103631,chapati
16079578875305443547,mandazi
17544268216718499828,sukumawiki
131774348283591471,mandazi
4049236371870061618,nyamachoma
11105191239089314558,masalachips
8505104844274210320,chapati
10678423852519607151,nyamachoma
11721864535610159880,nyamachoma
11823907247284469683,chapati
9511875448715325705,mandazi
6943395399210051838,nyamachoma
15095570179251577292,ugali
171383798520937512,kukuchoma
18056568119119126879,mandazi
5662240870850064336,bhaji
11568409400925150135,pilau
16088876410188985809,chapati
15318642545332044604,bhaji
10568319624744658736,ugali
12950363113995121830,matoke
15294522967159795017,kukuchoma
8700223999150031079,bhaji
13669255064495636675,ugali
378447637185156354,nyamachoma
7527501741126975086,masalachips
1925056457710187845,chapati
8902228840878964182,kachumbari
4372017910457822870,sukumawiki
5368933714366948094,pilau
12374803177643187519,kachumbari
10014684452812030103,nyamachoma
7813418730518534051,ugali
11136999731744764939,bhaji
15002618933732474893,nyamachoma
15034102952344702438,ugali
3327654024796233480,githeri
10086041221890753459,ugali
15703320831201202420,matoke
13437629229746978938,githeri
17987121903526605540,chapati
9577284489532451740,matoke
11247231790361460963,bhaji
17106064900350678072,githeri
5198898022071514099,githeri
6776711182223089190,chapati
1032220153517785599,githeri
10729657682175794577,chapati
17123523174981206694,nyamachoma
17859034017495934299,kachumbari
2703241285867978276,bhaji
2810419231532871487,chapati
1209272218776131976,masalachips
437247590373632488,ugali
17170579137904913523,mandazi
11248287771832914142,bhaji
170940657865308493,ugali
12603701370378901941,bhaji
16841396627524655602,mandazi
8728311242248918729,ugali
255163918280910938,pilau
13389948965839336728,matoke
15243928940407362497,nyamachoma
11127719104385939114,sukumawiki
10826337626387466393,masalachips
5033427266726332983,sukumawiki
11503321661171306629,mandazi
17891713397988364937,nyamachoma
18387116250941904926,mukimo
14351239429580281142,nyamachoma
1569506622750978762,masalachips
5794896814376929954,mandazi
17294304349255074617,mukimo
3759657770572532045,mukimo
8509776071577255459,chapati
6103274829681635425,bhaji
13495068242818910110,mandazi
16796781573863044830,chapati
10252563536879649894,mandazi
16861808718908807981,githeri
14942425161195047687,nyamachoma
18007648762419910063,pilau
2515062375277205811,chapati
15058549135436571098,kachumbari
14255997249057323209,nyamachoma
4093059217568385096,githeri
11787164203464160297,chapati
11931288517799175367,chapati
11289416237370514461,githeri
15248325400245070102,chapati
2279503241565017479,mandazi
14250559061946687344,bhaji
13914639659530710782,githeri
16591322070434799681,sukumawiki
2896112178444328129,nyamachoma
12266008106216294227,chapati
12507614551614369016,chapati
15036328006980961243,matoke
15284634986828540727,githeri
8742158756854383612,bhaji
16851632422335020104,chapati
145954475816684626,mukimo
3968030308157566243,githeri
278775677080854224,mandazi
14316207194922965819,ugali
17310869576717999226,chapati
7581185397574267536,pilau
7263039886635744653,ugali
15042806088505028455,githeri
9626696206670759336,nyamachoma
15377728202809644614,masalachips
886342530404810081,mandazi
5695246077384252852,mandazi
17213672461285441134,masalachips
12106460517886051895,nyamachoma
14947218676454789342,mukimo
6171889194527852177,ugali
11341678942246527310,nyamachoma
11861794375460366505,chapati
12132174248812759791,ugali
2949569345423744649,mandazi
17011228257370301061,kachumbari
11991736573284276494,masalachips
1693556076009329786,matoke
12580443739788353358,kachumbari
12302705575873297492,matoke
13576652853606148796,nyamachoma
7497562818398119458,nyamachoma
9259897792908321719,nyamachoma
16573010040810149271,chapati
17799886895798125020,kachumbari
3694874990526395269,ugali
3883539691230277950,pilau
13233201558886174853,mandazi
18331145336374072964,chapati
4311639097974963798,githeri
10921335443172898354,masalachips
17003643505576756683,chapati
363677651107108222,mandazi
11773205776141933907,chapati
12743375723426012543,kachumbari
4125119826902067552,sukumawiki
2768667936382086855,githeri
14755754646915225888,chapati
1117207318207581295,chapati
9213560230724169020,kachumbari
14807386907675098139,kukuchoma
3557755912244109056,chapati
11201657276835710972,nyamachoma
9199176137422618101,ugali
16201869671835595186,bhaji
9807203506910264526,chapati
10818804940266463553,nyamachoma
15928223625572831296,kukuchoma
5434572567716788984,chapati
3727263618552086811,ugali
13600416085246304762,nyamachoma
15497477223203862239,chapati
10303052747515253373,mandazi
809393615890456921,ugali
1110524507048478729,ugali
13109087627252598921,chapati
11286719966556501705,kachumbari
4919151149650913583,mukimo
16107992345783131948,pilau
11810972971527633346,bhaji
5390093290892819621,kachumbari
253930057604595488,matoke
12302900877749671660,pilau
13619563757085295931,bhaji
8260848137149827029,githeri
7889627695309630177,ugali
5210511271382594356,chapati
12969815860749700196,sukumawiki
16205360733592039772,sukumawiki
1917437119045899551,sukumawiki
8686691646956765636,matoke
16604267976918321481,masalachips
17515231453980705395,mukimo
2699133603901337104,matoke
15018150367137388518,bhaji
10257288736402738319,matoke
8472824444760927907,pilau
12289551239244461933,matoke
14076457066597063248,bhaji
16731658253675299258,chapati
16373021395830347665,mandazi
11689372864587075597,sukumawiki
17923372093892796807,chapati
5142279181234377760,mukimo
11459853825007137195,sukumawiki
5450155800129020715,bhaji
1033940912265050454,nyamachoma
3172978149741773042,nyamachoma
5956782410841354412,kukuchoma
4767483442755801381,masalachips
12167075584452906100,nyamachoma
14502790961207101939,mandazi
4516492097593147027,matoke
2948810259480252010,matoke
10649592731434875583,nyamachoma
14485101802386866654,bhaji
2258919856109206079,chapati
956928695072472548,bhaji
14765813442986084943,bhaji
1490184924779704457,bhaji
10955591944615824027,sukumawiki
7869106789768616046,mukimo
11221773713556364628,ugali
774761622373624178,chapati
15874646562462291203,nyamachoma
1106073172962452688,kachumbari
17683116684673971595,chapati
7768934698937410932,sukumawiki
9403573622015071014,matoke
3630278428986287650,nyamachoma
9406067705416342100,bhaji
7237809610476693935,mandazi
8207932794738421919,mandazi
17129242446165793071,mukimo
10610807048853243341,nyamachoma
804471509404141757,nyamachoma
18352250658584899283,pilau
16610392650849932354,bhaji
5710822770975215306,matoke
6414101228007208835,chapati
10287249802413271822,chapati
6247191972196168681,mandazi
7957869727011947527,mandazi
5991330199046757504,matoke
1515439270035241583,matoke
16611055851535046954,sukumawiki
10961800032786594196,mandazi
3896052989289848861,pilau
17405855203942630250,nyamachoma
4692601763664753805,githeri
793327166893082267,pilau
16067890247468508539,mukimo
6226393248504323618,mandazi
1939764022305974388,chapati
15590265007083644430,kukuchoma
15865352573996296008,chapati
11687700217691842100,bhaji
16084403357509327944,chapati
7667712825370434047,sukumawiki
11713283239257665221,bhaji
93908023090000487,chapati
5949225399256334432,nyamachoma
14336064929223694848,mandazi
5406709788574344590,sukumawiki
2873381308622075238,mandazi
10015348584521854699,ugali
5323526750513334028,mandazi
10330022039687740627,nyamachoma
975753258172712274,kachumbari
837432167684803498,bhaji
17925417494658274670,githeri
671336639905935570,chapati
18007711575694302391,bhaji
4686777217659762234,nyamachoma
5330116574815841598,chapati
8667783994326324671,nyamachoma
7050177979663449535,kachumbari
9508544886434504962,ugali
17682846287176939708,kachumbari
15282611092794103772,nyamachoma
4857542494443668666,bhaji
8822731666338947021,mandazi
17076443829316674186,pilau
288264548908302197,matoke
10952692129022420419,pilau
11784082955564205588,nyamachoma
353684509324024485,nyamachoma
13820850437262806205,githeri
4414651991755264391,mandazi
5090034632770736076,masalachips
9157526494066748939,chapati
14310097361063879071,mandazi
2313774463130787605,masalachips
7675758511189195362,chapati
6929913142281714596,chapati
10257635066529158850,masalachips
17184417406673374216,chapati
619541128368990787,masalachips
13150273808077206922,bhaji
8494152766210703438,masalachips
10760361961023514105,mukimo
15272958783444205593,matoke
13497793634916117115,githeri
2152809715234799306,matoke
15176995723991709909,chapati
9041430069178375390,masalachips
14909389548037373263,ugali
11354428670607657354,chapati
11740973126757956778,mandazi
14745730412470097581,kukuchoma
7098522647281754387,matoke
900821311595630883,masalachips
5483944141659443652,bhaji
8452137052497543814,githeri
820298588659642416,sukumawiki
3934888867197574475,matoke
6799066208774215398,matoke
3688505758760888388,bhaji
13668153577679052798,nyamachoma
14612012352511523907,mandazi
8919975517153887283,kachumbari
10400590288800204549,sukumawiki
3303360389385333157,matoke
4024422106188748736,bhaji
14071410028136284884,mukimo
6981067175824401226,mandazi
8756762127738497906,bhaji
12190688512090500293,mandazi
846864017342426734,sukumawiki
4970781146111374763,kachumbari
4343006626070136589,kukuchoma
842338201600184249,nyamachoma
1732241778501106558,nyamachoma
5837532075357601349,chapati
12380491510357958596,kachumbari
12125340249428998225,githeri
5448962758077622123,chapati
9476101885970494407,kachumbari
6177520283201969780,githeri
11411973548709173566,mukimo
5469038546307941113,kukuchoma
9718091794745245882,mandazi
883051117181556635,chapati
11929433913242060125,mandazi
5079567421324094934,chapati
11944604871904659499,chapati
3751700992603893445,kachumbari
16051628331063654657,chapati
10709611494315390201,kukuchoma
18127560628125189226,mukimo
9921230524731802931,mukimo
14841783991521858966,bhaji
6949190386222384077,pilau
6659124779826224354,mandazi
17222295863452823019,sukumawiki
14954692688298350464,matoke
1312035520037348165,kachumbari
11115850578407356879,sukumawiki
11036444393441273990,matoke
12297976421997750459,nyamachoma
13804776653192401814,mandazi
1882559834150894533,kachumbari
5978072087325432749,chapati
9674371995373870235,githeri
12433078563316006598,bhaji
4934584236424688474,matoke
17094997113468226678,ugali
11689162625629344282,mandazi
3048980543284571590,ugali
17540715502256650831,sukumawiki
13463612006936973513,mandazi
10207729530899427593,bhaji
7832986578885685704,matoke
11837118796307905240,mandazi
5575362813805538958,githeri
18307398830928264783,matoke
6002683394142426656,nyamachoma
8866392347778848795,githeri
13159348500487108149,bhaji
17630440806649713300,pilau
10981655907636479196,ugali
5600095939387579023,masalachips
16127098636929570534,mandazi
6928622585937714374,ugali
12142253736047708081,mandazi
15085456684673855464,nyamachoma
16881954702119853215,ugali
9057409621383924635,bhaji
2401358772523733627,ugali
4058350581047152041,sukumawiki
5451682992291683079,matoke
11165973248965427877,bhaji
13975123896462384386,sukumawiki
3452102476744705215,kachumbari
18023162618300690500,kachumbari
7996653284611009347,chapati
4621184346006479467,matoke
7318016511417054779,githeri
12572506250957187361,bhaji
7683641650303777990,mandazi
1462023346706004462,githeri
10602699516817885231,kachumbari
11339527727829362138,bhaji
13244409495956807009,chapati
15910229986446589244,nyamachoma
10158218185338508196,githeri
15245078039058791974,chapati
10348335598029111784,ugali
